Reporter Name,Partner Name,Year,Trade Flow,Product Group,Export (US$ Thousand),Import (US$ Thousand),Export Product Share (%),Import Product Share (%),Revealed comparative advantage,World Growth (%),Country Growth (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports (US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand)
United Kingdom,Mauritania,2021,EXPIMP,Food Products,119.03,1.49,0.78,0,6.63,2.92,287.45,6.67,6.67,30,70,30,0,0,16,0,0,1.49,0,7.58,7.58,30,70,0,0,30,16,0.07,0,1.49,0
United Kingdom,Mauritius,2021,EXPIMP,Food Products,13037.49,72086.88,19.3,63.07,3.18,5.1,1.33,0,0,310,0,100,0,0,0,0,0,0,72086.88,20.28,37.4,310,56.77,4.84,0,38.39,106.04,0,0,72042.39,44.49
United Kingdom,Malawi,2021,EXPIMP,Food Products,60.18,1516.27,0.3,7.05,0.04,-16.27,-53.79,9.96,0.38,5,20,60,0,20,31.82,0,0,19.62,1496.65,41.34,90.13,5,20,0,0,80,106.04,8,0,1516.27,0
United Kingdom,Malaysia,2021,EXPIMP,Food Products,72220.77,49211,3.51,1.54,2.08,8.24,11.19,13.03,9.77,660,62.27,6.06,0,31.67,118.41,0,0,46009.09,1477.22,13.03,9.77,660,62.27,6.06,0,31.67,118.41,0,0,46009.09,1477.22
United Kingdom,Namibia,2021,EXPIMP,Food Products,1025.84,65.71,1.09,0.13,0.86,16.35,48.35,0,0,3,0,100,0,0,0,0,0,0,65.71,0,0,3,0,100,0,0,0,0,0,0,65.71
United Kingdom,Niger,2021,EXPIMP,Food Products,641.28,0.38,4.53,0.03,0.19,-6.71,-17.97,8,8,1,100,0,0,0,8,8,0,0.38,0,8,8,1,100,0,0,0,8,8,0,0.38,0
United Kingdom,Nigeria,2021,EXPIMP,Food Products,124517.97,10077.16,7.61,0.77,2.07,-9.62,-27.6,3.42,1.26,298,0,72.15,0.67,27.18,20.04,0,8.87,1519.02,8500.74,10.84,3.79,298,58.72,12.75,0,28.52,44.53,0,0,3358.96,6660.8
United Kingdom,Nicaragua,2021,EXPIMP,Food Products,270.98,8091.86,5.18,9.88,1.03,8.73,9.38,15.91,38.7,17,0,76.47,0,23.53,106.04,0,0,4307.23,3784.63,21.98,42.84,17,35.29,29.41,0,35.29,106.04,0,0,6041.61,2050.26
United Kingdom,Netherlands,2021,EXPIMP,Food Products,1166307.61,3390999.97,3.15,8.15,0.77,5.67,-4.91,0,0,1722,0,100,0,0,0,0,0,0,3223028.81,17.97,14.58,1722,51.68,6.62,0,41.7,203.96,0,0,2761491.65,461537.15
United Kingdom,Norway,2021,EXPIMP,Food Products,303478.33,134398.19,7.26,0.37,1.27,8.59,1.69,7,3.7,378,37.3,41.27,0,21.43,118.41,0,0,45638.35,87886.86,11.23,5.31,378,61.11,15.87,0,23.02,118.41,0,0,52061.74,81463.47
United Kingdom,Nepal,2021,EXPIMP,Food Products,1544.24,899.28,12.67,4.19,14.63,15.5,42.48,6.93,2.37,219,65.3,34.7,0,0,30,0,0,315.5,580.43,15.03,14.46,219,65.3,3.2,0,31.51,51.66,0,0,895.93,0
United Kingdom,New Zealand,2021,EXPIMP,Food Products,71154.53,318285.32,6.2,31.47,1.01,8.8,9.95,12.53,8.38,858,39.51,5.94,0,54.55,118.41,0,0,315379.79,865.85,12.53,8.38,858,39.51,5.94,0,54.55,118.41,0,0,315379.79,865.85
United Kingdom,"Other Asia, nes",2021,EXPIMP,Food Products,362680.85,35177.07,19.52,0.73,15.64,7,7.81,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Oman,2021,EXPIMP,Food Products,21791.72,2405.77,4.31,1.72,1.34,6.15,24,9.31,7.17,23,78.26,8.7,0,13.04,26.23,0,0,2405.77,0,9.31,7.17,23,78.26,8.7,0,13.04,26.23,0,0,2405.77,0
United Kingdom,Pakistan,2021,EXPIMP,Food Products,10176.77,51343.34,1.14,2.46,1.02,12.83,6.25,7.94,2.92,817,0.73,66.71,0,32.56,118.41,0,0,9967.66,38634.23,17.62,21.96,817,62.91,3.18,0,33.9,118.41,0,0,47680.22,921.67
United Kingdom,Panama,2021,EXPIMP,Food Products,114352.56,3319.13,55.48,6.74,2.01,2.48,-53.88,0.42,0.01,77,0,89.61,0,10.39,12.31,0,0,3005.4,281.61,10.2,1.76,77,66.23,18.18,0,15.58,42.31,0,0,3233.41,53.59
United Kingdom,Peru,2021,EXPIMP,Food Products,32978.03,36239.63,16.31,4.03,2.2,11.4,21.98,1.13,0.27,606,0,93.07,0,6.93,50.31,0,0,6191.36,30048.27,12.31,22.17,606,55.45,4.62,0,39.93,50.64,0,0,34582.09,1657.54
United Kingdom,Philippines,2021,EXPIMP,Food Products,36522.64,89908.49,6.65,12.17,0.82,8.34,9.12,4.67,1.47,753,0.53,72.91,0,26.56,92.82,0,0,35827.82,36127.57,14.87,17.05,753,69.19,2.79,0,28.02,92.82,0,0,71573.38,382.01
United Kingdom,Papua New Guinea,2021,EXPIMP,Food Products,256.67,9655.66,1.19,7.69,,,,0,0,26,0,100,0,0,0,0,0,0,9655.66,20.19,20.19,26,100,0,0,0,25,20,0,9655.66,0
United Kingdom,Poland,2021,EXPIMP,Food Products,426333.34,1913736.46,7.7,13.68,1.83,7.49,-10.49,0,0,1643,0,100,0,0,0,0,0,0,1904122.96,18.24,21.52,1643,54.9,6.82,0,38.28,203.96,0,0,1866725.31,37397.65
United Kingdom,Portugal,2021,EXPIMP,Food Products,89334.79,345520.76,5.38,9.52,1.49,7.5,-11.78,0,0,1347,0,100,0,0,0,0,0,0,344619.03,15.57,10.51,1347,52.12,5.2,0,42.69,118.41,0,0,334176.09,10442.93
United Kingdom,Paraguay,2021,EXPIMP,Food Products,14490.57,147927.66,51.14,86.65,6.07,4.4,26.15,40.86,0.02,6,0,16.67,0,83.33,92.82,0,0,51.3,147876.37,40.86,0.02,6,0,16.67,0,83.33,92.82,0,0,51.3,147876.37
United Kingdom,Occ.Pal.Terr,2021,EXPIMP,Food Products,1369.75,180.53,29.27,2.01,1.26,12.77,-4.48,0,0,244,0,100,0,0,0,0,0,0,180.53,8.86,12.27,244,25.82,2.46,0,71.72,25.23,0,0,161.35,19.17
United Kingdom,Qatar,2021,EXPIMP,Food Products,53973.75,7.77,2.34,0,1.07,-1.24,-5.38,7.58,7.58,30,70,0,0,30,16,0.07,0,7.77,0,7.58,7.58,30,70,0,0,30,16,0.07,0,7.77,0
United Kingdom,Romania,2021,EXPIMP,Food Products,96462.9,105926.38,7.68,4.12,1.55,10.36,17.12,0,0,1211,0,100,0,0,0,0,0,0,105767.36,16.51,17.79,1211,55.41,5.86,0,38.73,109.3,0,0,96812.59,8954.77
United Kingdom,Russian Federation,2021,EXPIMP,Food Products,155674.56,88900.01,4.08,0.36,2.68,7.88,7.67,10.14,5.27,357,56.86,19.05,0,24.09,118.41,0,0,26433.26,62395.13,10.14,5.27,357,56.86,19.05,0,24.09,118.41,0,0,26433.26,62395.13
United Kingdom,Rwanda,2021,EXPIMP,Food Products,592.52,10.06,2.42,0.05,0.7,14.66,-0.48,2,3,8,50,50,0,0,6,0,0,7.54,2.52,23.82,13.93,8,50,25,0,25,48.5,0,0,10.06,0
United Kingdom,Saudi Arabia,2021,EXPIMP,Food Products,184234.19,549.42,4.45,0.05,1.04,3.79,10.64,11.42,8.15,423,33.81,1.65,0,64.54,58.41,0,0,416.78,119.75,11.42,8.15,423,33.81,1.65,0,64.54,58.41,0,0,416.78,119.75
United Kingdom,Senegal,2021,EXPIMP,Food Products,2644.7,29.07,1.38,0.04,0.25,1.28,-6,0,0,2,0,100,0,0,0,0,0,0,7.2,23.56,23.56,2,0,0,0,100,28.04,19.08,0,7.2,0
United Kingdom,"Serbia, FR(Serbia/Montenegro)",2021,EXPIMP,Food Products,14298.15,20821.17,5.84,5.61,1.01,8.98,12.8,10.79,9.07,687,30.42,6.11,0,63.46,118.41,0,0,18994.41,1514.9,10.79,9.07,687,30.42,6.11,0,63.46,118.41,0,0,18994.41,1514.9
United Kingdom,Singapore,2021,EXPIMP,Food Products,444852.24,31129.25,6.21,1.63,4.92,8.62,2.07,4.66,6.56,563,22.2,65.36,0,12.43,31.8,0,0,29825.39,439.46,10.78,12.25,563,51.15,4.62,0,44.23,44.53,0,0,30089.3,175.56
United Kingdom,Sierra Leone,2021,EXPIMP,Food Products,4424.71,26.44,9.99,0.91,,,,11.19,11.08,36,75,25,0,0,20,0,0,26.44,0,16.82,17.3,36,75,2.78,0,22.22,21.89,0,0,26.44,0
United Kingdom,El Salvador,2021,EXPIMP,Food Products,2536.32,6993.22,7.83,41.43,3.1,5.74,29.83,31.82,59.84,9,0,55.56,0,44.44,106.04,0,0,4459.35,2533.87,31.89,59.84,9,0,33.33,0,66.67,106.04,0,0,4459.35,2533.87
United Kingdom,San Marino,2021,EXPIMP,Food Products,114.59,294.47,4.53,3.13,,,,0,0,154,0,100,0,0,0,0,0,0,294.47,11.22,8.47,154,41.56,0.65,0,57.79,33.18,0,0,293.03,1.44
United Kingdom,Sudan,2021,EXPIMP,Food Products,3164.1,42.04,5.6,0.36,,,,20.93,25,121,36.36,0,0,63.64,40,8,0,42.04,0,20.93,25,121,36.36,0,0,63.64,40,8,0,42.04,0
United Kingdom,Slovak Republic,2021,EXPIMP,Food Products,19184.09,49385.02,1.49,1.61,0.61,8.77,-2.37,0,0,1252,0,100,0,0,0,0,0,0,48764.3,16.08,12.06,1252,54.31,6.31,0,39.38,118.41,0,0,48142.41,621.89
United Kingdom,Slovenia,2021,EXPIMP,Food Products,22263.89,33856.82,6.58,5.7,1.27,6.21,0.42,0,0,498,0,100,0,0,0,0,0,0,33856.82,12.35,12.92,498,38.55,11.04,0,50.4,118.41,0,0,33789.71,67.11
United Kingdom,Sweden,2021,EXPIMP,Food Products,292727.11,280226.66,4.81,3.17,1.21,5.03,-4.53,0,0,1210,0,100,0,0,0,0,0,0,252844.86,15.88,9.78,1210,46.78,6.78,0,46.45,118.41,0,0,218017.53,34827.33
United Kingdom,Eswatini,2021,EXPIMP,Food Products,884.06,29333.92,10.07,63.06,1.35,11.2,-16.88,0,0,347,0,100,0,0,0,0,0,0,29333.92,22.21,69.66,347,63.11,2.59,0,34.29,106.04,0,0,28275.57,1058.35
United Kingdom,Seychelles,2021,EXPIMP,Food Products,2656.73,64858.02,11.11,90.03,0.86,73.3,-24.39,0,0,45,0,100,0,0,0,0,0,0,64852.91,5.1,20.18,45,57.78,33.33,0,8.89,25,0,0,64843.34,9.57
United Kingdom,Syrian Arab Republic,2021,EXPIMP,Food Products,93.27,595.72,2.12,31.58,,,,2.01,0.72,424,0.94,62.97,0.47,35.61,44.38,0,3.17,173.23,422.5,12.2,12.06,424,61.56,2.83,0,35.61,71.6,0,0,578.41,17.31
United Kingdom,Thailand,2021,EXPIMP,Food Products,80033.16,817829.09,4.42,22.97,2.43,5.94,-5.85,16.92,44.1,1128,54.79,4.7,0,40.51,118.41,0,0,804723.54,7960.46,16.92,44.1,1128,54.79,4.7,0,40.51,118.41,0,0,804723.54,7960.46
United Kingdom,Tajikistan,2021,EXPIMP,Food Products,0,110.14,,25.83,2.78,14.97,11.49,24.13,24.13,12,0,25,0,75,46.16,0,0,110.14,0,24.8,24.8,12,8.33,16.67,0,75,46.16,0,0,110.14,0
United Kingdom,Trinidad and Tobago,2021,EXPIMP,Food Products,13025.48,3599.08,8.99,2.56,1.42,4.75,4.42,0,0,211,0,100,0,0,0,0,0,0,3488.29,7.3,4.05,211,41.23,11.37,0,47.39,33.18,0,0,3379.07,109.23
United Kingdom,Tunisia,2021,EXPIMP,Food Products,2030.49,744.26,0.83,0.3,0.46,-6.76,4.83,4.71,7.2,237,22.78,33.76,0,43.46,30.43,0,0,448.66,272.57,11.82,12.89,237,53.16,3.38,0,43.46,46.54,0,0,660.69,60.55
United Kingdom,Turkey,2021,EXPIMP,Food Products,149417.41,282851.39,2.38,1.87,1.53,3.83,5.05,6.46,2.9,1252,1.84,63.98,0,34.19,175.07,0,0,162763.44,119369.48,17.29,12.38,1252,54.31,4.23,0,41.45,203.96,0,0,252039.84,30093.07
United Kingdom,Tanzania,2021,EXPIMP,Food Products,5361.69,123.99,4.34,0.6,1.86,18.88,28.92,7.62,5.69,107,77.57,22.43,0,0,25,0,0,79.97,35.89,8.48,6.47,107,77.57,3.74,0,18.69,26.98,0,0,115.86,0
United Kingdom,Uganda,2021,EXPIMP,Food Products,3804.46,346.36,5.97,1.67,,,,5.31,9.81,76,56.58,43.42,0,0,20,0,0,289.23,9.64,16.52,11.22,76,56.58,14.47,0,28.95,106.04,0,0,290.75,8.12
United Kingdom,Ukraine,2021,EXPIMP,Food Products,26848.21,76539.75,3.21,6.86,1.82,8.49,16.37,6.34,4.02,338,10.95,78.4,0,10.65,117.35,0,0,37629.8,38907.51,13.91,7.98,338,50,11.24,0,38.76,117.35,0,0,49688.02,26849.29
United Kingdom,Uruguay,2021,EXPIMP,Food Products,31237.37,1739.31,25.41,1.38,2.68,8.2,1.68,8.75,1.36,265,0.38,0.38,0,99.25,46.54,0,0,552.33,1045.44,8.75,1.36,265,0.38,0.38,0,99.25,46.54,0,0,552.33,1045.44
United Kingdom,United States,2021,EXPIMP,Food Products,2177111.52,1107006.98,3.64,1.85,1.09,7.83,-0.04,16.7,11.35,1485,48.55,7.47,0,43.97,203.96,0,0,850604.54,233855.36,16.7,11.35,1485,48.55,7.47,0,43.97,203.96,0,0,850604.54,233855.36
United Kingdom,Uzbekistan,2021,EXPIMP,Food Products,185.98,32.97,0.27,0,0.71,18.67,10.63,0.23,0.39,49,0,81.63,0,18.37,7.67,0,0,14.04,18.93,11.27,10.6,49,81.63,0,0,18.37,18,0.07,0,32.97,0
United Kingdom,St. Vincent and the Grenadines,2021,EXPIMP,Food Products,816.42,99.23,4.65,14.28,0.75,6.67,12.32,0,0,54,0,100,0,0,0,0,0,0,28.37,8.02,15.99,54,48.15,9.26,0,42.59,29.76,0,0,24.8,3.58
United Kingdom,Venezuela,2021,EXPIMP,Food Products,13078.31,597.92,67.11,1.62,,,,0.11,0.21,7,0,42.86,0,57.14,0.62,0,0,563.07,34.85,0.11,0.21,7,0,42.86,0,57.14,0.62,0,0,563.07,34.85
United Kingdom,British Virgin Islands,2021,EXPIMP,Food Products,2221.88,2.09,23.44,0.06,,,,0,0,6,0,100,0,0,0,0,0,0,2.09,0.22,0.22,6,0,33.33,0,66.67,0.62,0,0,2.09,0
United Kingdom,Vietnam,2021,EXPIMP,Food Products,86923.09,178732.93,11.38,2.84,0.94,10.7,9.5,3.68,0.44,691,0,93.49,0.43,6.08,92.82,0,567.6,20742.82,156313.6,16.11,17.32,691,73.81,2.89,0,23.3,118.41,0,0,176021.58,1034.85
United Kingdom, World,2021,EXPIMP,Food Products,18975654.87,33841414.98,4.03,4.92,1.53,6.55,0.9,4.35,3.17,74995,12.42,70.8,0.04,16.73,203.96,0,2817.09,4932143.86,28056420.67,17.97,14.16,1795,52.81,7.02,0,0.96,203.96,0,0,28805355.39,4183209.14
United Kingdom,Yemen,2021,EXPIMP,Food Products,10940.45,233.44,20.76,21.55,,,,7.84,8.43,77,77.92,22.08,0,0,16,0,0,229.98,1.32,8.12,8.47,77,77.92,5.19,0,16.88,16,0,0,229.98,1.32
United Kingdom,South Africa,2021,EXPIMP,Food Products,198291.97,265729.58,9.98,2.53,3.23,10.09,6.42,7.23,16.24,1162,17.13,54.65,0,28.23,109.3,0,0,251780.11,11833.57,16.58,19.3,1162,48.02,6.11,0,45.87,118.41,0,0,261056.39,2557.29
United Kingdom,"Congo, Dem. Rep.",2021,EXPIMP,Food Products,6251.22,5.76,13.46,0.06,0.31,1.82,18.57,14.2,14.2,55,83.64,16.36,0,0,25,0,0,5.76,0,16.49,16.49,55,83.64,3.64,0,12.73,26.98,0,0,5.76,0
United Kingdom,Zimbabwe,2021,EXPIMP,Food Products,240.12,493.21,0.43,3.49,0.05,43.65,302.48,0,0,227,0,100,0,0,0,0,0,0,434.5,12.69,10.67,227,56.83,7.49,0,35.68,46.27,0,0,427.75,6.75
United Kingdom,East Asia & Pacific,2021,EXPIMP,Food Products,2762074.02,2727256.69,4.21,1.99,,,,9.69,20.02,10675,30.23,40.32,0.07,29.39,203.96,0,574.3,2189409.68,481613.07,17.23,22.69,1648,53.7,7.16,0,6.04,203.96,0,0,2541371.4,129651.35
United Kingdom,Europe & Central Asia,2021,EXPIMP,Food Products,10349187.94,26166480.21,3.87,6.42,,,,1.16,0.19,37743,3.57,87.97,0,8.46,175.07,0,0,383661.88,25052898.17,18.1,13.2,1791,52.82,6.92,0,1.91,203.96,0,0,22864762.57,2571797.48
United Kingdom,Latin America & Caribbean,2021,EXPIMP,Food Products,999653.99,2232162.27,13.8,18.27,,,,7.38,12.35,7591,9.01,67.38,0,23.61,118.41,0,0,960964.64,1263606.38,16.45,15.88,1521,50.82,6.71,0,8.51,118.41,0,0,1293158.03,931413
United Kingdom,Middle East & North Africa,2021,EXPIMP,Food Products,1088640.78,138606.2,4.79,0.93,,,,7.06,2.29,7276,19.8,53.48,0.03,26.69,203.96,0,3.17,34923.64,102266.75,18.71,11.54,1544,53.24,5.63,0,8.73,203.96,0,0,124051.01,13139.37
United Kingdom,North America,2021,EXPIMP,Food Products,2588426.46,1348757.44,3.87,1.83,,,,10.32,9.53,2668,28.07,47.23,0,24.7,203.96,0,0,910792.41,409697.94,16.96,11.41,1533,50.16,7.24,0,24.48,203.96,0,0,1051745.72,268744.63
United Kingdom,South Asia,2021,EXPIMP,Food Products,269041.4,367967.84,3.44,2.1,,,,7.79,3.25,3849,19.75,53.08,0.31,26.86,153.13,0,2229.77,168400.47,188166.47,16.88,12.2,1411,51.38,5.74,0,15.72,153.13,0,0,284553.93,72013.01
United Kingdom,Sub-Saharan Africa,2021,EXPIMP,Food Products,500087.7,823231.09,7.09,5.94,,,,3,5.31,3850,11.92,76.99,0.26,10.83,109.3,0,9.84,254425.91,555771.1,15.69,17.2,1390,50.65,6.26,0,15.56,118.41,0,0,615984.05,194212.95
